"RECNUM","SEX","AGYSPNDS","AgeAtAdopt","ChildRace","BioMomAgeAtBirth","MOMARRD","AdoptMomAge","AdoptDadAge","ADPFAMST","MomRace","DadRace","Transracial"
"262458000000",1,2,7,99,23,2,45,35,1,1,1,9
"262463000000",2,2,12,2,20,2,54,NA,3,2,99,0
"262463000000",1,2,9,2,23,2,54,NA,3,2,99,0
"262464000000",2,2,9,2,42,2,49,NA,3,2,99,0
"262467000000",1,2,10,2,16,2,59,NA,3,2,99,0
"262468000000",1,2,9,1,22,2,51,57,1,1,1,0
"262468000000",1,2,8,2,29,3,65,NA,3,2,99,0
"262473000000",2,2,7,7,31,2,56,NA,3,7,99,0
"262474000000",2,2,7,7,25,2,64,64,1,7,7,0
"262478000000",2,2,9,2,20,2,51,NA,3,2,99,0
"262478000000",1,2,12,2,17,2,51,NA,3,2,99,0
"262478000000",1,2,8,2,21,2,51,NA,3,2,99,0
"262481000000",2,2,7,99,26,2,42,NA,3,2,99,9
"262482000000",1,2,7,1,32,2,56,56,1,1,1,0
"262484000000",1,2,7,1,21,2,55,55,1,1,1,0
"262485000000",2,2,10,2,18,2,50,NA,3,2,99,0
"262485000000",2,2,10,2,18,2,50,NA,3,2,99,0
"262485000000",2,2,9,2,19,2,50,NA,3,2,99,0
"262487000000",1,2,7,1,18,2,30,NA,3,1,99,0
"262487000000",1,2,17,1,NA,NA,NA,NA,NA,99,99,9
"262492000000",2,2,6,99,31,2,32,33,1,1,2,9
"262492000000",2,2,9,2,20,3,50,NA,3,99,99,9
"262497000000",1,2,7,2,41,2,54,NA,3,2,99,0
"262497000000",2,2,12,7,41,2,59,NA,3,2,99,3
"262498000000",1,2,8,2,22,2,49,NA,3,2,99,0
"262499000000",2,2,13,2,17,2,81,NA,3,2,99,0
"262499000000",2,2,11,2,19,2,81,NA,3,2,99,0
"262499000000",2,2,10,2,20,2,53,NA,3,2,99,0
"262499000000",2,2,9,2,21,2,81,NA,3,2,99,0
"262499000000",2,2,8,7,18,3,47,37,1,7,7,0
"262502000000",2,2,7,7,21,1,61,57,1,7,7,0
"262504000000",2,2,7,2,33,1,60,43,1,2,2,0
"262505000000",2,2,7,2,27,2,57,NA,4,2,99,0
"262511000000",1,2,7,1,21,2,57,54,1,1,1,0
"262511000000",2,2,7,2,25,2,40,39,2,1,1,1
"262511000000",1,2,7,7,20,2,44,NA,3,2,99,3
"262517000000",2,2,7,2,21,2,54,60,1,2,2,0
"262517000000",2,2,6,2,22,2,60,NA,3,2,99,0
"262521000000",2,2,12,7,18,2,41,NA,3,2,99,3
"262523000000",1,2,7,2,32,2,54,NA,3,2,99,0
"262526000000",2,2,9,7,25,2,70,NA,3,2,99,3
"262527000000",2,2,10,2,39,1,54,56,1,2,2,0
"262527000000",2,2,7,1,28,2,47,47,1,1,1,0
"262528000000",2,2,12,1,29,1,49,43,1,7,7,2
"262530000000",1,2,7,1,24,2,39,39,1,1,1,0
"262530000000",2,2,7,3,21,2,42,58,1,3,3,0
"262532000000",1,2,14,1,20,2,65,NA,3,2,99,2
"262532000000",2,2,7,1,27,2,53,48,1,1,1,0
"262533000000",2,2,11,1,20,2,49,46,1,1,1,0
"262533000000",2,2,14,1,17,3,49,46,1,1,1,0
"262535000000",1,2,7,99,22,2,43,52,1,7,7,9
"262537000000",2,2,7,2,37,2,57,NA,3,2,99,0
"262539000000",2,2,7,1,25,1,45,45,1,1,1,0
"262546000000",2,2,6,7,25,NA,NA,NA,NA,99,99,9
"262547000000",1,2,10,2,21,3,38,NA,3,99,99,9
"262547000000",2,2,7,2,24,3,38,NA,3,99,99,9
"262550000000",2,2,7,7,19,2,65,NA,3,1,99,1
"262552000000",1,2,8,2,22,2,50,NA,3,2,99,0
"262553000000",2,2,12,1,30,3,47,48,1,1,1,0
"262553000000",1,2,6,7,24,3,58,60,1,2,2,3
"262555000000",2,2,12,7,30,2,58,65,1,7,7,0
"262555000000",1,2,9,7,33,3,58,65,1,7,7,0
"262555000000",2,2,7,7,35,2,58,65,1,7,7,0
"262555000000",2,2,7,1,18,2,40,43,1,1,1,0
"262557000000",1,2,7,2,29,3,44,NA,3,99,99,9
"262565000000",2,2,7,2,17,2,43,NA,3,2,99,0
"262565000000",2,2,6,7,36,2,53,51,1,7,2,0
"262568000000",2,2,14,1,32,2,61,62,1,1,1,0
"262568000000",2,2,12,1,33,2,61,62,1,1,1,0
"262568000000",2,2,7,1,26,NA,NA,NA,NA,99,99,9
"262574000000",1,2,7,99,27,2,52,NA,3,7,99,9
"262577000000",2,2,9,2,25,2,76,NA,3,2,99,0
"262577000000",1,2,7,99,26,2,76,NA,3,2,99,9
"262579000000",1,2,12,2,22,2,57,NA,3,2,99,0
"262579000000",1,2,7,2,21,2,34,NA,3,2,99,0
"262580000000",2,2,7,2,22,2,64,NA,4,2,99,0
"262580000000",1,2,7,2,20,2,35,NA,3,2,99,0
"262581000000",1,2,7,1,31,1,58,55,1,1,1,0
"262582000000",2,2,7,99,34,2,43,NA,3,2,99,9
"262584000000",2,2,6,7,33,2,53,NA,3,7,99,0
"262586000000",2,2,7,1,20,2,27,28,1,1,1,0
"262587000000",2,2,14,2,20,2,55,65,1,2,2,0
"262589000000",1,2,6,1,22,2,41,41,1,1,1,0
"262591000000",1,2,6,1,23,2,33,41,1,1,1,0
"262596000000",1,2,13,2,21,2,56,NA,3,2,99,0
"262598000000",1,2,14,2,19,2,52,NA,3,2,99,0
"262598000000",2,2,12,2,21,2,52,NA,3,2,99,0
"262600000000",2,1,7,7,25,2,52,NA,3,7,99,0
"262604000000",1,2,6,99,20,2,26,28,1,1,1,9
"262604000000",2,2,7,1,37,2,39,NA,3,1,99,0
"262607000000",2,2,9,2,20,2,56,NA,3,2,99,0
"262609000000",1,2,7,7,29,2,59,53,1,7,7,0
"262610000000",1,2,8,2,28,2,59,NA,3,2,99,0
"262610000000",1,2,16,2,20,2,53,55,1,2,2,0
"262611000000",1,2,11,2,NA,2,56,35,1,7,7,3
"262613000000",1,2,7,1,24,NA,NA,NA,NA,99,99,9
"262615000000",2,2,6,1,18,2,38,47,1,1,1,0
"262622000000",2,2,7,2,28,2,43,NA,3,2,99,0
"262624000000",2,2,6,1,20,3,34,35,1,1,1,0
"262624000000",1,2,7,2,20,2,54,NA,3,2,99,0
"262629000000",1,2,6,99,28,2,37,NA,3,2,99,9
"262631000000",1,2,8,2,27,3,46,NA,3,2,99,0
"262631000000",2,2,10,2,25,3,46,NA,3,2,99,0
"262631000000",2,2,9,2,26,3,46,NA,3,2,99,0
"262634000000",1,2,10,2,42,2,38,NA,4,2,99,0
"262637000000",1,2,7,2,23,2,37,NA,3,1,99,1
"262638000000",2,2,11,2,22,2,46,NA,3,2,99,0
"262648000000",1,2,14,7,21,3,61,NA,3,2,99,3
"262648000000",1,2,12,7,23,3,61,NA,3,2,99,3
"262659000000",2,2,7,2,25,2,48,NA,3,7,99,3
"262664000000",1,2,6,7,NA,2,51,49,1,7,7,0
"262666000000",1,2,6,1,31,1,42,35,1,1,1,0
"262668000000",1,2,6,7,18,3,53,54,1,7,7,0
"262669000000",1,2,7,2,23,2,60,NA,3,2,99,0
"262674000000",2,2,8,2,17,3,46,NA,3,2,99,0
"262674000000",2,2,7,2,18,3,46,NA,3,2,99,0
"262675000000",2,2,6,1,23,2,35,41,1,1,1,0
"262679000000",1,2,13,1,19,2,62,NA,3,2,99,2
"262679000000",1,2,11,1,21,2,44,49,1,7,7,2
"262680000000",1,2,7,2,16,2,50,NA,3,2,99,0
"262683000000",2,2,6,99,20,2,40,38,1,1,1,9
"262686000000",1,2,7,2,19,2,65,NA,3,2,99,0
"262691000000",2,2,6,2,26,2,47,NA,3,2,99,0
"262691000000",1,2,6,2,21,2,48,NA,3,2,99,0
"262695000000",1,2,7,2,39,2,65,NA,3,2,99,0
"262696000000",2,2,7,2,40,2,38,46,1,7,7,3
"262696000000",2,2,8,99,39,2,38,46,1,7,7,9
"262699000000",2,2,7,7,37,2,53,NA,3,7,99,0
"262699000000",1,2,7,7,38,2,53,NA,3,7,99,0
