"RecNumbr","SEX","CLINDIS","AgeAtEnd","RaceEthn","P1AgeAtBirth","CTKFAMST","TOTALREM","NUMPLEP","MANREM","RemRsnChil","IsTPR","ado","F1Age","F2Age","FOSFAMST","F1Race","F2Race","Transracial"
"251874000000",2,2,10,2,20,1,1,3,2,0,1,1,60,NA,2,2,NA,0
"251876000000",1,1,9,99,31,3,1,4,2,0,1,0,NA,NA,3,NA,NA,9
"251877000000",1,1,10,1,32,1,1,2,2,0,1,1,55,NA,1,7,NA,NA
"251878000000",2,2,10,7,23,3,1,2,2,0,1,0,48,52,3,7,7,0
"251880000000",2,1,9,7,NA,NA,1,8,2,0,1,1,55,NA,4,2,NA,NA
"251883000000",2,1,10,3,19,3,1,9,2,0,0,0,46,NA,1,3,NA,0
"251884000000",2,2,10,2,17,3,1,5,2,0,0,0,58,NA,2,2,NA,0
"251884000000",2,2,10,2,35,2,2,1,2,1,1,0,NA,NA,NA,NA,NA,NA
"251885000000",1,2,10,99,NA,NA,1,1,2,0,1,1,55,56,1,2,2,9
"251886000000",1,1,9,2,33,3,1,2,2,0,1,0,54,50,1,2,7,0
"251888000000",1,1,9,1,38,3,1,2,2,0,0,0,67,NA,3,1,NA,0
"251889000000",2,2,10,2,NA,NA,2,2,2,0,1,0,45,46,1,2,2,0
"251889000000",1,2,10,1,19,2,1,3,2,0,1,0,50,NA,NA,1,NA,0
"251890000000",1,1,9,2,24,2,1,3,2,0,1,1,49,NA,3,2,NA,0
"251890000000",1,1,10,99,22,2,1,3,2,0,0,0,42,NA,4,7,NA,9
"251891000000",2,1,10,7,23,1,2,2,2,0,0,0,56,NA,3,2,NA,NA
"251893000000",2,1,8,1,17,2,1,3,2,0,1,1,55,47,1,1,1,0
"251893000000",2,1,10,2,23,1,2,2,2,0,1,0,56,NA,NA,2,NA,0
"251898000000",2,1,10,2,20,3,1,5,2,0,0,0,47,NA,NA,2,NA,0
"251899000000",2,1,9,1,24,2,2,1,2,0,1,0,52,NA,1,1,NA,0
"251901000000",2,1,10,2,NA,5,1,4,2,0,1,0,24,NA,NA,7,NA,NA
"251901000000",2,1,10,99,32,2,2,2,NA,NA,1,0,64,NA,3,7,NA,9
"251905000000",1,2,9,1,33,1,1,3,2,0,0,0,NA,NA,NA,NA,NA,NA
"251910000000",1,2,10,2,24,1,1,3,2,0,1,0,65,68,1,2,2,0
"251917000000",2,2,9,2,25,2,2,1,NA,NA,0,0,42,NA,3,2,NA,0
"251923000000",1,1,9,2,25,1,1,3,2,0,1,0,55,NA,NA,2,NA,0
"251925000000",1,1,9,2,16,1,1,2,2,0,1,0,53,50,3,2,2,0
"251927000000",2,2,10,7,24,2,1,1,NA,NA,1,1,39,NA,3,7,NA,0
"251932000000",2,1,9,1,19,1,1,1,2,0,0,0,57,NA,NA,2,NA,NA
"251932000000",1,1,9,1,22,2,2,4,2,0,1,0,53,53,1,1,1,0
"251932000000",1,2,10,2,17,2,2,1,2,0,1,1,53,NA,3,2,NA,0
"251933000000",1,1,9,2,NA,NA,2,1,2,0,0,0,61,NA,3,2,NA,0
"251934000000",1,2,9,2,52,3,1,3,2,0,1,0,37,NA,3,2,NA,0
"251934000000",2,1,9,2,52,3,1,3,2,0,1,0,37,NA,3,2,NA,0
"251937000000",2,1,9,2,20,2,1,1,2,0,0,0,51,NA,NA,2,NA,0
"251938000000",2,2,9,7,34,1,1,3,2,0,1,1,78,NA,NA,2,NA,NA
"251941000000",1,2,9,2,27,1,1,1,2,0,0,0,51,69,NA,1,1,1
"251943000000",1,1,10,2,17,3,1,15,2,0,1,0,NA,NA,NA,NA,NA,NA
"251947000000",2,1,10,1,20,3,2,1,2,0,0,0,47,50,1,1,1,0
"251948000000",1,2,9,2,17,2,1,12,2,0,1,0,37,NA,4,2,NA,0
"251949000000",1,1,9,2,34,2,1,2,2,0,1,1,47,49,1,7,7,3
"251950000000",1,1,10,2,23,1,1,3,2,0,1,0,45,48,NA,2,2,0
"251950000000",2,2,9,2,38,4,3,3,2,0,1,1,NA,NA,1,NA,NA,NA
"251955000000",2,2,9,7,29,2,1,2,2,0,1,0,42,NA,3,2,NA,NA
"251961000000",2,1,9,2,16,2,1,4,2,0,1,0,NA,NA,NA,NA,NA,NA
"251961000000",2,1,10,2,28,1,1,3,2,0,1,1,60,NA,NA,2,NA,0
"251962000000",2,1,10,99,24,3,2,2,2,0,0,0,NA,NA,NA,NA,NA,9
"251964000000",2,1,9,99,25,2,2,3,2,0,0,0,41,NA,3,2,NA,9
"251967000000",1,1,10,2,22,3,2,2,2,0,1,1,53,NA,1,2,NA,0
"251968000000",1,1,9,2,46,2,2,1,2,0,1,0,56,49,1,2,2,0
"251974000000",2,1,9,1,NA,NA,1,5,2,0,1,1,62,NA,NA,2,NA,NA
"251976000000",2,2,9,2,35,2,1,4,2,0,1,0,41,NA,NA,7,NA,NA
"251978000000",1,1,9,2,NA,NA,1,3,2,0,0,0,57,NA,3,2,NA,0
"251980000000",1,1,9,2,25,1,1,14,2,0,0,0,NA,NA,NA,NA,NA,NA
"251983000000",2,1,9,2,24,2,1,5,2,0,1,0,61,NA,3,2,NA,0
"251983000000",2,1,9,2,24,2,1,5,2,0,1,0,61,NA,3,2,NA,0
"251984000000",1,1,9,2,33,2,2,1,2,0,1,1,61,NA,NA,2,NA,0
"251989000000",1,1,10,1,37,2,1,3,2,0,1,0,69,NA,NA,2,NA,NA
"251994000000",1,1,9,2,36,3,1,1,2,0,1,1,53,NA,1,2,NA,0
"251994000000",1,1,8,6,NA,NA,1,1,2,0,1,1,40,NA,3,7,NA,NA
"251995000000",1,1,9,7,25,3,1,4,2,0,0,0,NA,NA,NA,NA,NA,NA
"251996000000",1,1,10,2,42,3,1,1,2,0,1,0,78,NA,3,2,NA,0
"252000000000",2,2,9,7,29,2,2,2,2,0,0,0,40,NA,NA,7,NA,0
"252001000000",2,1,9,2,NA,NA,2,2,2,0,1,1,50,NA,3,1,NA,NA
"252001000000",2,1,10,2,NA,NA,1,3,2,0,1,0,51,NA,NA,2,NA,0
"252002000000",1,1,9,1,NA,NA,1,4,2,0,1,1,41,NA,4,1,NA,0
"252005000000",1,1,10,2,32,2,1,1,2,0,0,0,42,NA,3,2,NA,0
"252017000000",1,2,9,2,20,3,1,3,2,0,0,0,67,NA,NA,2,NA,0
"252028000000",2,2,9,4,20,2,1,1,2,0,1,1,59,NA,3,1,NA,NA
"252036000000",1,2,10,2,57,3,2,2,2,0,1,0,NA,NA,NA,NA,NA,NA
"252036000000",1,1,10,2,31,3,1,2,2,0,0,0,57,NA,NA,2,NA,0
"252039000000",1,1,10,2,26,2,1,4,2,0,1,0,35,NA,NA,2,NA,0
"252044000000",1,1,10,1,33,2,2,1,2,0,1,0,64,58,NA,7,7,2
"252044000000",2,1,10,1,33,2,2,2,2,0,1,0,64,58,NA,7,7,2
"252055000000",1,1,9,99,NA,NA,1,6,2,0,0,0,44,34,3,2,2,9
"252060000000",2,1,10,2,18,3,2,1,2,0,0,0,48,47,1,2,2,0
"252071000000",2,1,9,2,18,1,2,3,2,0,0,0,NA,NA,3,NA,NA,NA
"252075000000",2,1,10,2,22,2,2,1,2,0,1,0,68,NA,3,2,NA,0
"252075000000",1,1,9,7,27,1,1,1,2,0,1,1,53,NA,NA,2,NA,NA
"252076000000",2,1,10,2,31,1,3,1,1,1,1,0,77,NA,3,2,NA,0
"252079000000",2,1,10,2,NA,5,2,1,2,0,0,0,47,43,NA,2,2,0
"252081000000",2,1,10,7,19,2,2,2,2,0,0,0,NA,NA,NA,NA,NA,NA
"252090000000",1,1,9,2,18,2,1,8,2,0,1,0,35,NA,3,2,NA,0
"252091000000",1,1,10,2,47,4,2,8,2,0,0,0,67,NA,3,2,NA,0
"252092000000",2,2,10,2,24,3,2,3,2,0,0,0,64,NA,NA,2,NA,0
"252094000000",2,1,10,2,34,3,1,5,2,0,1,0,50,56,NA,2,7,0
"252105000000",2,1,9,2,NA,5,1,1,2,0,0,0,41,NA,3,2,NA,0
"252113000000",2,1,10,2,23,2,1,3,2,1,1,1,67,NA,NA,7,NA,NA
"252120000000",1,1,10,2,19,3,2,1,2,1,1,1,52,NA,3,2,NA,0
"252124000000",2,1,10,2,NA,NA,3,1,2,0,1,0,57,NA,NA,2,NA,0
"252150000000",1,2,10,7,22,2,2,3,2,0,0,0,61,NA,3,7,NA,0
"252150000000",2,2,9,1,NA,NA,1,2,2,0,1,0,52,NA,3,7,NA,NA
"252152000000",2,1,9,2,33,3,1,2,2,0,1,1,57,NA,3,2,NA,0
"252162000000",2,1,10,1,30,3,1,3,2,0,1,0,56,NA,NA,7,NA,NA
"252169000000",2,2,10,1,21,3,2,3,2,0,1,1,54,52,1,1,1,0
"252176000000",1,2,10,7,22,2,1,5,2,0,1,0,58,NA,3,7,NA,0
"252177000000",1,2,10,2,19,1,2,2,2,0,0,0,39,41,3,7,7,3
"252178000000",1,1,10,2,NA,NA,1,5,2,0,1,0,NA,NA,NA,NA,NA,NA
"252180000000",2,1,9,2,20,2,1,4,2,0,0,0,NA,NA,NA,NA,NA,NA
"252182000000",2,2,9,99,NA,NA,1,1,NA,NA,1,0,62,55,1,2,2,9
"252184000000",1,1,9,7,22,2,1,4,2,0,1,1,55,NA,3,7,NA,0
"252186000000",2,1,8,7,NA,NA,2,5,2,0,1,1,52,53,1,7,7,0
"252186000000",2,1,10,2,28,2,1,2,2,0,0,0,57,NA,NA,2,NA,0
"252187000000",1,2,10,2,23,1,1,6,2,0,0,0,51,NA,1,2,NA,0
"252194000000",1,1,10,7,NA,5,1,1,2,0,1,0,48,51,1,7,7,0
"260108000000",2,1,9,99,25,3,1,4,2,0,1,0,59,NA,3,7,NA,9
"260111000000",1,1,9,2,NA,NA,1,3,2,0,1,0,58,52,1,2,2,0
"260117000000",1,2,9,99,23,3,2,1,2,0,1,1,44,50,1,1,1,9
"260137000000",1,1,9,7,29,2,1,2,1,0,0,0,67,NA,1,7,NA,0
"260144000000",1,1,10,2,23,3,1,4,2,0,0,0,63,78,3,7,7,3
"260159000000",2,1,9,99,21,2,1,2,2,0,1,0,49,NA,3,2,NA,9
"260165000000",1,1,9,1,20,3,2,7,2,0,0,0,55,56,NA,7,7,2
"260165000000",2,2,9,2,22,3,2,6,2,0,1,1,43,NA,3,2,NA,0
"260170000000",2,1,10,7,20,3,2,3,2,0,0,0,NA,NA,NA,NA,NA,NA
"260175000000",2,2,9,1,18,2,1,1,NA,NA,0,0,46,50,1,1,1,0
"260177000000",2,2,10,2,19,3,1,2,2,0,1,1,48,NA,3,2,NA,0
"260182000000",1,1,10,1,26,2,1,1,2,0,0,0,53,NA,3,7,NA,NA
"260185000000",1,1,9,2,32,3,1,2,2,0,1,1,63,62,1,2,2,0
"260197000000",1,1,10,7,27,2,1,5,2,0,0,0,NA,NA,NA,NA,NA,NA
"260200000000",2,2,10,7,NA,NA,1,3,2,0,0,0,36,36,NA,1,1,1
"260209000000",1,2,10,2,34,3,1,4,2,0,1,0,NA,NA,NA,NA,NA,NA
"260213000000",1,1,9,7,18,2,1,2,2,0,1,1,66,NA,NA,7,NA,0
"260231000000",1,1,9,7,29,3,1,3,2,0,1,0,31,28,1,7,7,0
"260231000000",1,1,9,7,29,3,1,2,2,0,1,0,31,28,1,7,7,0
"260247000000",2,1,10,2,18,3,1,2,2,0,1,1,49,NA,1,7,NA,NA
"260250000000",1,1,9,1,20,2,1,2,2,0,0,0,43,46,1,1,1,0
"260256000000",1,1,9,2,NA,NA,2,5,2,0,1,1,38,NA,3,2,NA,0
"260260000000",1,1,10,1,23,1,1,1,2,0,0,0,61,NA,NA,1,NA,0
"260264000000",2,1,9,2,38,3,1,5,2,1,1,1,70,NA,3,7,NA,NA
"260277000000",2,1,9,1,26,2,1,2,2,0,0,0,NA,NA,NA,NA,NA,NA
"260282000000",1,1,10,2,29,2,1,2,2,0,1,0,41,NA,3,2,NA,0
"260288000000",2,2,9,2,25,4,1,1,NA,NA,1,0,51,45,2,1,1,1
"260293000000",1,1,10,7,25,1,1,4,2,0,1,1,42,45,1,7,7,0
"260317000000",2,1,9,2,42,2,1,1,2,0,1,1,49,39,NA,7,7,3
"260506000000",2,1,10,99,18,1,1,5,2,0,0,0,NA,NA,NA,NA,NA,9
"260506000000",1,1,10,99,30,3,1,9,2,0,1,1,53,NA,3,2,NA,9
"260543000000",1,2,9,2,34,3,1,5,2,0,0,0,NA,NA,NA,NA,NA,NA
"260548000000",2,1,10,1,48,4,2,3,2,0,1,0,49,51,3,1,1,0
"260553000000",1,2,10,2,NA,NA,1,1,2,0,1,0,NA,NA,3,NA,NA,NA
"260565000000",2,2,8,1,23,3,1,1,2,0,1,1,74,NA,NA,1,NA,0
"260598000000",2,1,9,1,32,3,2,2,2,0,1,1,43,NA,3,1,NA,0
"260602000000",2,1,10,2,23,3,1,1,2,0,0,0,40,NA,3,2,NA,0
"260612000000",2,1,10,1,NA,5,1,2,2,1,1,0,63,59,NA,2,2,2
"260645000000",2,1,10,7,27,3,2,6,2,0,0,0,NA,NA,NA,NA,NA,NA
"260659000000",2,1,10,2,17,2,2,2,2,0,1,0,42,44,1,2,2,0
"260698000000",1,1,9,2,21,2,1,2,2,0,0,0,44,NA,NA,2,NA,0
"260804000000",2,2,9,1,27,2,1,3,2,0,1,0,37,NA,3,2,NA,NA
"260810000000",2,1,10,2,NA,NA,1,4,2,0,1,1,50,NA,NA,2,NA,0
"260826000000",2,2,10,7,21,2,1,1,2,0,0,0,74,NA,3,7,NA,0
"260838000000",1,2,10,2,29,2,2,1,2,0,1,1,62,NA,3,2,NA,0
"260845000000",1,2,9,7,28,2,1,1,2,0,1,1,64,68,NA,7,7,0
"260862000000",1,2,9,2,18,1,1,3,2,0,1,0,57,NA,4,2,NA,0
"260862000000",1,2,10,2,17,3,1,2,2,0,0,0,45,NA,3,2,NA,0
"260876000000",1,1,10,1,22,4,1,1,2,0,0,0,42,NA,3,7,NA,NA
"260897000000",1,2,10,2,25,1,1,1,2,0,0,0,36,NA,NA,2,NA,0
"260905000000",1,1,9,2,19,3,1,2,2,0,1,1,52,NA,NA,7,NA,NA
"260931000000",1,1,10,7,32,3,1,9,2,0,0,0,NA,NA,NA,NA,NA,NA
"260950000000",1,1,9,1,60,3,1,1,2,0,1,1,69,NA,3,1,NA,0
"260954000000",2,1,10,7,NA,NA,1,8,2,0,1,0,44,NA,3,2,NA,NA
"260965000000",2,2,10,7,20,2,1,1,2,0,0,0,39,NA,3,7,NA,0
"261133000000",2,2,10,99,31,1,1,11,2,0,1,0,50,50,1,1,1,9
"261136000000",1,1,10,2,36,3,1,1,2,0,0,0,53,NA,3,7,NA,NA
"261166000000",1,2,10,1,17,2,1,4,2,0,0,0,34,NA,4,1,NA,0
"261184000000",2,1,9,1,19,2,1,3,2,0,1,0,49,48,1,1,7,0
"261188000000",1,2,10,99,21,3,1,5,2,0,0,0,NA,NA,NA,NA,NA,9
"261191000000",1,1,9,2,19,1,1,3,2,0,0,0,47,NA,NA,7,NA,NA
"261231000000",2,1,10,2,23,2,1,5,2,0,0,0,40,41,1,7,7,3
"261234000000",2,2,10,2,16,2,2,2,2,0,0,0,57,NA,NA,2,NA,0
"261255000000",1,1,10,1,40,1,1,2,2,0,0,0,NA,NA,NA,NA,NA,NA
"261260000000",1,1,9,1,30,2,1,5,2,0,0,0,46,NA,1,2,NA,NA
"261288000000",1,1,10,4,30,1,1,1,2,0,0,0,NA,NA,NA,NA,NA,NA
"261314000000",2,2,10,2,15,2,1,2,2,0,1,0,56,NA,NA,2,NA,0
"261383000000",2,1,10,2,27,2,1,5,2,0,1,0,43,57,NA,2,2,0
"261401000000",1,1,10,2,29,2,1,4,2,1,0,0,73,70,1,2,2,0
"261418000000",2,1,9,1,19,3,1,4,2,0,0,0,49,NA,1,7,NA,NA
"261437000000",2,1,10,2,21,2,1,2,2,0,0,0,46,NA,3,2,NA,0
"261469000000",2,1,10,2,16,3,1,3,2,0,1,0,60,65,1,7,7,3
"261477000000",1,1,9,99,NA,NA,1,3,2,0,1,0,65,NA,NA,7,NA,9
"261569000000",1,1,10,2,NA,NA,1,3,2,0,1,0,62,NA,NA,2,NA,0
"261596000000",1,1,10,1,NA,NA,1,1,2,0,1,0,41,NA,3,7,NA,NA
"261616000000",2,1,10,2,28,2,1,6,2,0,1,0,NA,NA,3,NA,NA,NA
"261617000000",2,1,9,1,26,3,1,1,2,0,0,0,48,NA,NA,7,NA,NA
"261643000000",1,1,10,2,NA,NA,1,3,2,1,1,1,53,NA,3,7,NA,NA
"261661000000",2,1,10,1,NA,NA,1,5,2,0,1,0,NA,NA,NA,NA,NA,NA
"261699000000",1,1,10,99,22,1,1,10,2,0,0,0,52,NA,1,2,NA,9
"261738000000",1,1,10,2,21,3,1,1,2,0,0,0,59,72,NA,2,2,0
"261773000000",2,1,10,2,NA,NA,1,2,2,0,1,0,57,NA,NA,2,NA,0
"261790000000",2,1,10,1,NA,NA,1,1,2,0,1,0,52,NA,NA,7,NA,NA
"261804000000",1,2,10,2,22,3,1,1,NA,NA,0,0,50,56,1,2,2,0
"261850000000",1,2,10,2,22,3,1,3,2,0,0,0,46,NA,3,2,NA,0
"261850000000",1,1,10,99,37,4,1,2,2,0,0,0,65,NA,3,1,NA,9
"261999000000",1,1,9,1,22,3,1,2,2,0,0,0,62,59,NA,7,7,2
"262004000000",2,1,9,4,43,1,1,2,2,0,0,0,55,NA,3,7,NA,NA
"262018000000",1,NA,10,99,21,3,1,5,2,0,0,0,52,NA,NA,2,NA,9
"262047000000",1,1,10,1,NA,NA,1,1,2,0,0,0,61,NA,NA,1,NA,0
"262202000000",1,1,9,2,NA,NA,1,4,2,0,1,1,60,NA,NA,2,NA,0
"262204000000",1,1,10,2,29,3,1,2,2,0,0,0,56,NA,NA,2,NA,0
"262204000000",1,2,10,2,27,3,1,1,2,0,0,0,61,62,2,2,2,0
"262204000000",1,2,10,2,27,3,1,1,2,0,0,0,61,62,NA,2,2,0
"262222000000",1,1,10,7,19,1,1,7,2,0,1,0,51,NA,3,7,NA,0
"262244000000",1,1,9,7,19,3,1,3,2,0,0,0,53,NA,3,7,NA,0
"262249000000",2,1,9,2,32,1,3,11,2,0,0,0,44,NA,3,2,NA,0
"262259000000",2,1,9,2,NA,5,1,2,2,0,1,1,52,NA,3,2,NA,0
"262265000000",1,1,10,7,20,2,1,5,2,1,0,0,NA,NA,NA,NA,NA,NA
"262269000000",2,1,10,2,27,2,2,3,2,0,0,0,52,NA,3,2,NA,0
"262296000000",1,1,9,1,33,2,1,1,2,0,1,0,72,NA,NA,7,NA,NA
"262301000000",2,1,10,2,18,3,1,5,2,0,0,0,NA,NA,NA,NA,NA,NA
"262307000000",2,1,10,2,NA,5,1,4,2,0,1,0,58,NA,NA,2,NA,0
"262312000000",1,1,9,7,16,3,1,5,2,1,0,0,57,NA,NA,2,NA,NA
"262312000000",1,1,9,1,49,4,1,8,2,0,1,0,59,58,1,7,1,0
"262322000000",1,2,10,2,29,2,2,6,2,0,1,0,42,49,3,7,7,3
"262327000000",2,1,10,99,20,2,1,1,2,0,1,0,45,NA,NA,7,NA,9
"262343000000",1,1,9,2,NA,5,2,10,2,0,1,0,38,50,NA,2,2,0
"262345000000",2,1,10,2,22,3,1,3,2,0,0,0,NA,NA,NA,NA,NA,NA
"262349000000",1,2,9,2,25,2,1,2,2,0,1,1,57,NA,2,2,NA,0
"262356000000",1,1,10,2,NA,5,1,1,2,0,1,0,56,NA,NA,2,NA,0
"262362000000",2,1,10,7,NA,5,1,4,2,1,1,0,39,NA,3,7,NA,0
"262367000000",2,1,10,2,24,3,1,6,2,0,0,0,50,NA,3,2,NA,0
"262367000000",1,1,10,2,24,3,1,8,2,0,0,0,50,NA,3,2,NA,0
"262405000000",2,2,9,2,29,1,2,1,2,0,1,1,74,78,NA,2,2,0
"262418000000",1,1,9,2,33,2,1,2,2,0,0,0,45,NA,3,2,NA,0
"262429000000",1,1,10,2,20,2,1,9,2,0,1,1,64,NA,3,2,NA,0
"262432000000",2,2,9,2,18,1,1,9,2,0,0,0,47,NA,NA,2,NA,0
"262458000000",2,1,10,2,38,2,1,2,2,0,1,0,45,43,NA,2,2,0
"262463000000",1,1,9,2,NA,NA,1,1,2,0,1,1,54,NA,NA,2,NA,0
"262464000000",2,1,9,2,42,3,1,7,2,0,1,1,48,NA,NA,2,NA,0
"262467000000",1,1,10,2,16,2,1,5,2,0,1,1,59,NA,3,2,NA,0
"262468000000",1,1,9,1,NA,NA,1,5,2,0,1,1,50,56,NA,1,1,0
"262478000000",2,1,9,2,20,3,1,1,2,0,1,1,51,NA,3,2,NA,0
"262485000000",2,1,9,2,19,3,1,1,2,0,1,1,50,NA,3,2,NA,0
"262499000000",2,1,9,2,21,3,1,1,2,0,1,1,80,NA,NA,2,NA,0
"262526000000",2,1,9,7,25,2,1,7,2,0,1,1,69,NA,3,2,NA,NA
"262527000000",2,1,10,2,39,1,1,7,2,0,1,1,54,NA,1,2,NA,0
"262537000000",1,1,10,2,NA,5,1,8,2,0,1,0,51,NA,NA,2,NA,0
"262542000000",1,1,10,2,28,1,1,1,2,0,0,0,52,51,NA,2,2,0
"262549000000",1,2,10,3,20,1,2,2,2,0,1,0,34,39,1,1,1,1
"262555000000",1,1,9,7,33,1,1,1,2,0,1,1,64,57,NA,7,7,0
"262604000000",2,1,10,2,19,3,2,2,2,0,1,0,45,53,3,2,2,0
"262623000000",2,2,9,2,27,2,1,1,2,0,1,0,66,NA,NA,2,NA,0
"262624000000",1,1,10,99,28,2,1,5,2,0,1,0,46,NA,NA,7,NA,9
"262631000000",2,2,9,2,26,3,1,1,2,0,1,1,45,NA,NA,2,NA,0
"262639000000",1,2,10,1,NA,NA,1,1,2,1,0,0,44,NA,3,7,NA,NA
"262647000000",1,1,10,2,36,1,1,3,2,0,0,0,48,49,NA,7,7,3
"262654000000",2,1,9,1,20,2,1,1,2,0,1,0,61,NA,1,7,NA,NA
"262659000000",2,2,10,7,19,2,1,1,2,0,0,0,60,NA,3,7,NA,0
"262677000000",2,1,10,2,NA,NA,2,1,2,0,0,0,53,NA,3,2,NA,0
"262677000000",1,1,10,2,37,2,1,2,2,0,1,0,44,NA,3,2,NA,0
"262680000000",1,2,10,2,NA,NA,1,7,2,0,1,0,59,51,3,2,2,0
"262681000000",1,1,9,2,21,3,1,4,2,0,1,0,45,47,1,2,2,0
